team1Name,team2Name,week,day,start,end,season,league,location
Bryantmouth Sabres,Millerburgh Sox,13,6,5.5,7.5,2024,Obsidian League,Wesleybury Place Field #2
Bryantmouth Sabres,West Charles Pirates,13,5,2.5,4.5,2024,Obsidian League,Wesleybury Place Field #1
Bryantmouth Sabres,Kingberg Eagles,13,4,12.0,14.0,2024,Obsidian League,North Christine Complex Field #2
Bryantmouth Sabres,Singhton Celtics,13,4,16.0,18.0,2024,Obsidian League,North Christine Complex Field #2
Bryantmouth Sabres,South Charles Westerners,13,6,7.5,9.5,2024,Obsidian League,Wesleybury Place Field #1
Bryantmouth Sabres,Robbinsland Sox,13,5,9.0,11.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Bryantmouth Sabres,New Ginaborough Westerners,13,5,7.0,9.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Bryantmouth Sabres,Audreybury Eagles,13,7,2.0,4.0,2024,Obsidian League,North Christine Complex Field #1
Bryantmouth Sabres,New Jerryberg Eagles,13,7,7.0,9.0,2024,Obsidian League,Lake Dawn Hub Field #1
Bryantmouth Sabres,North Rita Jacks,13,5,11.0,13.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Bryantmouth Sabres,Michaelberg Mavericks,13,5,13.0,15.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Bryantmouth Sabres,East Michael Americans,13,7,9.0,11.0,2024,Obsidian League,New Brian Oasis Field #1
Bryantmouth Sabres,Crystalshire Rappers,13,7,11.0,13.0,2024,Obsidian League,New Brian Oasis Field #1
Bryantmouth Sabres,New Meghanborough Celtics,14,1,2.5,4.5,2024,Obsidian League,Wesleybury Place Field #2
Bryantmouth Sabres,North Heathershire Bobcats,14,2,12.0,14.0,2024,Obsidian League,Lake Dawn Hub Field #1
Bryantmouth Sabres,Schwartzmouth Americans,14,3,12.0,14.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Bryantmouth Sabres,East Matthewburgh Bobcats,14,1,5.5,7.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Bryantmouth Sabres,Theodorehaven Sox,14,2,18.0,20.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Laura Raptors,New Sharon Bulls,13,2,16.0,18.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Laura Raptors,Port Connieland Wildcats,13,3,12.0,14.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Laura Raptors,Lake Katelynmouth Wildcats,13,1,15.0,17.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Laura Raptors,East Jennaview Jacks,13,3,3.5,5.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Laura Raptors,West Jonathanville Sabres,13,5,10.5,12.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Laura Raptors,Lake Taylor Jacks,13,3,7.5,9.5,2024,Obsidian League,Wesleybury Place Field #2
Port Laura Raptors,Jacobchester Hornets,13,3,5.5,7.5,2024,Obsidian League,Wesleybury Place Field #1
Port Laura Raptors,Port Terriville Bears,13,6,13.0,15.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,Port Jamesstad Pirates,13,3,9.5,11.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,Charlesfurt Bulls,13,1,17.0,19.0,2024,Obsidian League,North Christine Complex Field #1
Port Laura Raptors,Millerburgh Sox,14,3,10.5,12.5,2024,Obsidian League,Wesleybury Place Field #2
Port Laura Raptors,West Charles Pirates,13,1,19.0,21.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Laura Raptors,Kingberg Eagles,13,3,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,Singhton Celtics,13,4,4.0,6.0,2024,Obsidian League,Wesleybury Place Field #1
Port Laura Raptors,South Charles Westerners,14,1,9.0,11.0,2024,Obsidian League,Wesleybury Place Field #1
Port Laura Raptors,Robbinsland Sox,13,6,18.0,20.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,New Ginaborough Westerners,13,6,15.0,17.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,Audreybury Eagles,14,1,11.0,13.0,2024,Obsidian League,Wesleybury Place Field #1
Port Laura Raptors,New Jerryberg Eagles,14,1,14.0,16.0,2024,Obsidian League,Lake Dawn Hub Field #1
Port Laura Raptors,North Rita Jacks,14,2,17.5,19.5,2024,Obsidian League,Wesleybury Place Field #2
Port Laura Raptors,Michaelberg Mavericks,14,1,17.5,19.5,2024,Obsidian League,North Christine Complex Field #1
Port Laura Raptors,East Michael Americans,14,3,5.0,7.0,2024,Obsidian League,New Brian Oasis Field #1
Port Laura Raptors,Crystalshire Rappers,14,2,20.0,22.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Laura Raptors,New Meghanborough Celtics,14,3,7.0,9.0,2024,Obsidian League,Wesleybury Place Field #2
Port Laura Raptors,North Heathershire Bobcats,14,3,15.0,17.0,2024,Obsidian League,Wesleybury Place Field #2
Port Laura Raptors,Schwartzmouth Americans,14,6,13.0,15.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Laura Raptors,East Matthewburgh Bobcats,14,5,10.5,12.5,2024,Obsidian League,Wesleybury Place Field #1
Port Laura Raptors,Theodorehaven Sox,14,6,18.5,20.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,Port Connieland Wildcats,13,3,18.0,20.0,2024,Obsidian League,North Christine Complex Field #2
New Sharon Bulls,Lake Katelynmouth Wildcats,13,2,4.0,6.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,East Jennaview Jacks,13,2,7.5,9.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,West Jonathanville Sabres,13,4,12.0,14.0,2024,Obsidian League,North Christine Complex Field #3
New Sharon Bulls,Lake Taylor Jacks,13,2,9.5,11.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,Jacobchester Hornets,13,2,14.0,16.0,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,Port Terriville Bears,13,4,7.0,9.0,2024,Obsidian League,Wesleybury Place Field #1
New Sharon Bulls,Port Jamesstad Pirates,13,7,4.5,6.5,2024,Obsidian League,North Christine Complex Field #2
New Sharon Bulls,Charlesfurt Bulls,13,4,9.5,11.5,2024,Obsidian League,North Christine Complex Field #2
New Sharon Bulls,Millerburgh Sox,13,6,7.5,9.5,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,West Charles Pirates,13,5,4.5,6.5,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,Kingberg Eagles,13,4,14.0,16.0,2024,Obsidian League,North Christine Complex Field #2
New Sharon Bulls,Singhton Celtics,13,6,9.5,11.5,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,South Charles Westerners,13,6,5.0,7.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,Robbinsland Sox,13,7,1.0,3.0,2024,Obsidian League,North Christine Complex Field #2
New Sharon Bulls,New Ginaborough Westerners,13,7,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,Audreybury Eagles,13,7,10.0,12.0,2024,Obsidian League,New Brian Oasis Field #2
New Sharon Bulls,New Jerryberg Eagles,13,7,12.0,14.0,2024,Obsidian League,New Brian Oasis Field #2
New Sharon Bulls,North Rita Jacks,13,5,7.0,9.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
New Sharon Bulls,Michaelberg Mavericks,14,2,4.5,6.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
New Sharon Bulls,East Michael Americans,13,4,4.5,6.5,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,Crystalshire Rappers,14,1,9.0,11.0,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,New Meghanborough Celtics,13,5,2.5,4.5,2024,Obsidian League,Wesleybury Place Field #2
New Sharon Bulls,North Heathershire Bobcats,13,4,16.0,18.0,2024,Obsidian League,North Christine Complex Field #3
New Sharon Bulls,Schwartzmouth Americans,14,4,17.0,19.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
New Sharon Bulls,East Matthewburgh Bobcats,13,7,14.0,16.0,2024,Obsidian League,Wesleybury Place Field #1
New Sharon Bulls,Theodorehaven Sox,13,7,16.0,18.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Connieland Wildcats,Lake Katelynmouth Wildcats,13,3,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,East Jennaview Jacks,13,2,10.5,12.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,West Jonathanville Sabres,13,5,12.5,14.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,Lake Taylor Jacks,13,3,16.0,18.0,2024,Obsidian League,Wesleybury Place Field #2
Port Connieland Wildcats,Jacobchester Hornets,13,6,12.0,14.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,Port Terriville Bears,13,7,4.5,6.5,2024,Obsidian League,North Christine Complex Field #3
Port Connieland Wildcats,Port Jamesstad Pirates,13,7,6.5,8.5,2024,Obsidian League,North Christine Complex Field #2
Port Connieland Wildcats,Charlesfurt Bulls,14,2,10.5,12.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Connieland Wildcats,Millerburgh Sox,13,7,9.5,11.5,2024,Obsidian League,New Brian Oasis Field #3
Port Connieland Wildcats,West Charles Pirates,13,5,10.0,12.0,2024,Obsidian League,Heatherstad Plaza Field #1
Port Connieland Wildcats,Kingberg Eagles,14,3,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Connieland Wildcats,Singhton Celtics,14,2,12.5,14.5,2024,Obsidian League,Wesleybury Place Field #1
Port Connieland Wildcats,South Charles Westerners,14,3,10.0,12.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Connieland Wildcats,Robbinsland Sox,14,2,14.5,16.5,2024,Obsidian League,Wesleybury Place Field #1
Port Connieland Wildcats,New Ginaborough Westerners,14,3,12.0,14.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,Audreybury Eagles,14,7,4.5,6.5,2024,Obsidian League,North Christine Complex Field #1
Port Connieland Wildcats,New Jerryberg Eagles,14,6,12.0,14.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Connieland Wildcats,North Rita Jacks,14,3,16.5,18.5,2024,Obsidian League,North Christine Complex Field #1
Port Connieland Wildcats,Michaelberg Mavericks,14,5,10.0,12.0,2024,Obsidian League,Wesleybury Place Field #2
Port Connieland Wildcats,East Michael Americans,14,3,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Connieland Wildcats,Crystalshire Rappers,14,5,12.0,14.0,2024,Obsidian League,Wesleybury Place Field #2
Port Connieland Wildcats,New Meghanborough Celtics,15,2,10.5,12.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Connieland Wildcats,North Heathershire Bobcats,14,3,18.5,20.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Connieland Wildcats,Schwartzmouth Americans,14,7,6.5,8.5,2024,Obsidian League,Lake Dawn Hub Field #1
Port Connieland Wildcats,East Matthewburgh Bobcats,14,4,17.5,19.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Connieland Wildcats,Theodorehaven Sox,14,7,10.5,12.5,2024,Obsidian League,New Brian Oasis Field #1
Lake Katelynmouth Wildcats,East Jennaview Jacks,13,3,6.5,8.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Lake Katelynmouth Wildcats,West Jonathanville Sabres,13,1,11.0,13.0,2024,Obsidian League,Wesleybury Place Field #2
Lake Katelynmouth Wildcats,Lake Taylor Jacks,13,2,6.5,8.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,Jacobchester Hornets,13,3,8.5,10.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,Port Terriville Bears,13,2,8.5,10.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,Port Jamesstad Pirates,13,5,15.5,17.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Lake Katelynmouth Wildcats,Charlesfurt Bulls,13,2,1.5,3.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Lake Katelynmouth Wildcats,Millerburgh Sox,13,3,10.5,12.5,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Katelynmouth Wildcats,West Charles Pirates,13,5,12.0,14.0,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Katelynmouth Wildcats,Kingberg Eagles,13,7,8.0,10.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,Singhton Celtics,13,3,16.0,18.0,2024,Obsidian League,North Christine Complex Field #1
Lake Katelynmouth Wildcats,South Charles Westerners,13,4,6.5,8.5,2024,Obsidian League,Wesleybury Place Field #2
Lake Katelynmouth Wildcats,Robbinsland Sox,14,1,9.5,11.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Katelynmouth Wildcats,New Ginaborough Westerners,13,3,18.0,20.0,2024,Obsidian League,North Christine Complex Field #3
Lake Katelynmouth Wildcats,Audreybury Eagles,13,4,15.0,17.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Katelynmouth Wildcats,New Jerryberg Eagles,13,6,6.5,8.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,North Rita Jacks,13,6,8.5,10.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Lake Katelynmouth Wildcats,Michaelberg Mavericks,13,4,9.5,11.5,2024,Obsidian League,North Christine Complex Field #3
Lake Katelynmouth Wildcats,East Michael Americans,13,7,11.0,13.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Lake Katelynmouth Wildcats,Crystalshire Rappers,13,6,10.5,12.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Lake Katelynmouth Wildcats,New Meghanborough Celtics,13,6,17.5,19.5,2024,Obsidian League,Lake Dawn Hub Field #1
Lake Katelynmouth Wildcats,North Heathershire Bobcats,13,4,11.5,13.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Katelynmouth Wildcats,Schwartzmouth Americans,13,6,12.5,14.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Katelynmouth Wildcats,East Matthewburgh Bobcats,13,6,14.5,16.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Lake Katelynmouth Wildcats,Theodorehaven Sox,13,7,13.0,15.0,2024,Obsidian League,Wesleybury Place Field #2
East Jennaview Jacks,West Jonathanville Sabres,13,1,7.0,9.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
East Jennaview Jacks,Lake Taylor Jacks,13,2,12.5,14.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
East Jennaview Jacks,Jacobchester Hornets,14,1,7.0,9.0,2024,Obsidian League,Heatherstad Plaza Field #1
East Jennaview Jacks,Port Terriville Bears,13,3,18.0,20.0,2024,Obsidian League,West Cliffordborough Complex Field #1
East Jennaview Jacks,Port Jamesstad Pirates,13,7,8.5,10.5,2024,Obsidian League,West Cliffordborough Complex Field #1
East Jennaview Jacks,Charlesfurt Bulls,13,3,16.0,18.0,2024,Obsidian League,North Christine Complex Field #2
East Jennaview Jacks,Millerburgh Sox,13,7,11.5,13.5,2024,Obsidian League,New Brian Oasis Field #3
East Jennaview Jacks,West Charles Pirates,13,7,13.5,15.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
East Jennaview Jacks,Kingberg Eagles,14,3,3.5,5.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
East Jennaview Jacks,Singhton Celtics,13,3,14.0,16.0,2024,Obsidian League,Heatherstad Plaza Field #1
East Jennaview Jacks,South Charles Westerners,14,2,7.5,9.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
East Jennaview Jacks,Robbinsland Sox,13,4,6.5,8.5,2024,Obsidian League,North Christine Complex Field #1
East Jennaview Jacks,New Ginaborough Westerners,13,5,4.5,6.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
East Jennaview Jacks,Audreybury Eagles,14,2,9.5,11.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
East Jennaview Jacks,New Jerryberg Eagles,14,5,9.0,11.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
East Jennaview Jacks,North Rita Jacks,14,2,12.5,14.5,2024,Obsidian League,Wesleybury Place Field #2
East Jennaview Jacks,Michaelberg Mavericks,13,5,7.0,9.0,2024,Obsidian League,Heatherstad Plaza Field #1
East Jennaview Jacks,East Michael Americans,14,2,15.5,17.5,2024,Obsidian League,Wesleybury Place Field #2
East Jennaview Jacks,Crystalshire Rappers,14,3,5.5,7.5,2024,Obsidian League,New Brian Oasis Field #2
East Jennaview Jacks,New Meghanborough Celtics,14,3,9.0,11.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
East Jennaview Jacks,North Heathershire Bobcats,14,4,6.5,8.5,2024,Obsidian League,Lake Dawn Hub Field #1
East Jennaview Jacks,Schwartzmouth Americans,14,5,4.5,6.5,2024,Obsidian League,Wesleybury Place Field #1
East Jennaview Jacks,East Matthewburgh Bobcats,14,7,12.0,14.0,2024,Obsidian League,New Brian Oasis Field #2
East Jennaview Jacks,Theodorehaven Sox,14,5,11.0,13.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
West Jonathanville Sabres,Lake Taylor Jacks,13,1,9.0,11.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
West Jonathanville Sabres,Jacobchester Hornets,13,3,3.5,5.5,2024,Obsidian League,New Brian Oasis Field #2
West Jonathanville Sabres,Port Terriville Bears,13,5,4.5,6.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
West Jonathanville Sabres,Port Jamesstad Pirates,13,7,13.0,15.0,2024,Obsidian League,New Brian Oasis Field #1
West Jonathanville Sabres,Charlesfurt Bulls,13,6,7.5,9.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
West Jonathanville Sabres,Millerburgh Sox,13,6,9.5,11.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
West Jonathanville Sabres,West Charles Pirates,13,5,14.5,16.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
West Jonathanville Sabres,Kingberg Eagles,14,1,7.5,9.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
West Jonathanville Sabres,Singhton Celtics,13,6,11.5,13.5,2024,Obsidian League,Wesleybury Place Field #1
West Jonathanville Sabres,South Charles Westerners,14,1,11.0,13.0,2024,Obsidian League,Wesleybury Place Field #2
West Jonathanville Sabres,Robbinsland Sox,13,6,20.0,22.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
West Jonathanville Sabres,New Ginaborough Westerners,13,6,17.0,19.0,2024,Obsidian League,Lake Jennifermouth Dome Field #2
West Jonathanville Sabres,Audreybury Eagles,13,7,4.0,6.0,2024,Obsidian League,New Brian Oasis Field #1
West Jonathanville Sabres,New Jerryberg Eagles,13,6,13.5,15.5,2024,Obsidian League,West Cliffordborough Complex Field #1
West Jonathanville Sabres,North Rita Jacks,13,7,6.0,8.0,2024,Obsidian League,Heatherstad Plaza Field #1
West Jonathanville Sabres,Michaelberg Mavericks,14,4,10.0,12.0,2024,Obsidian League,North Christine Complex Field #1
West Jonathanville Sabres,East Michael Americans,14,5,8.0,10.0,2024,Obsidian League,Wesleybury Place Field #1
West Jonathanville Sabres,Crystalshire Rappers,14,3,3.5,5.5,2024,Obsidian League,New Brian Oasis Field #2
West Jonathanville Sabres,New Meghanborough Celtics,14,5,2.5,4.5,2024,Obsidian League,Wesleybury Place Field #1
West Jonathanville Sabres,North Heathershire Bobcats,14,4,12.0,14.0,2024,Obsidian League,North Christine Complex Field #1
West Jonathanville Sabres,Schwartzmouth Americans,14,6,7.0,9.0,2024,Obsidian League,Wesleybury Place Field #1
West Jonathanville Sabres,East Matthewburgh Bobcats,14,4,14.0,16.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
West Jonathanville Sabres,Theodorehaven Sox,14,5,13.0,15.0,2024,Obsidian League,Wesleybury Place Field #1
Lake Taylor Jacks,Jacobchester Hornets,13,1,7.0,9.0,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Taylor Jacks,Port Terriville Bears,13,4,9.0,11.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Taylor Jacks,Port Jamesstad Pirates,13,5,17.5,19.5,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Taylor Jacks,Charlesfurt Bulls,13,3,9.5,11.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Lake Taylor Jacks,Millerburgh Sox,14,2,8.0,10.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Taylor Jacks,West Charles Pirates,13,3,11.5,13.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Lake Taylor Jacks,Kingberg Eagles,14,3,10.0,12.0,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Taylor Jacks,Singhton Celtics,13,4,11.0,13.0,2024,Obsidian League,New Brian Oasis Field #1
Lake Taylor Jacks,South Charles Westerners,13,3,13.5,15.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Lake Taylor Jacks,Robbinsland Sox,13,2,14.5,16.5,2024,Obsidian League,New Brian Oasis Field #1
Lake Taylor Jacks,New Ginaborough Westerners,13,6,11.5,13.5,2024,Obsidian League,Wesleybury Place Field #2
Lake Taylor Jacks,Audreybury Eagles,13,1,1.0,3.0,2024,Obsidian League,Wesleybury Place Field #2
Lake Taylor Jacks,New Jerryberg Eagles,13,7,2.0,4.0,2024,Obsidian League,North Christine Complex Field #3
Lake Taylor Jacks,North Rita Jacks,13,7,4.0,6.0,2024,Obsidian League,New Brian Oasis Field #2
Lake Taylor Jacks,Michaelberg Mavericks,13,6,14.5,16.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Lake Taylor Jacks,East Michael Americans,13,7,7.0,9.0,2024,Obsidian League,New Brian Oasis Field #1
Lake Taylor Jacks,Crystalshire Rappers,13,5,13.5,15.5,2024,Obsidian League,North Christine Complex Field #1
Lake Taylor Jacks,New Meghanborough Celtics,14,1,9.0,11.0,2024,Obsidian League,Heatherstad Plaza Field #1
Lake Taylor Jacks,North Heathershire Bobcats,13,4,13.5,15.5,2024,Obsidian League,New Brian Oasis Field #1
Lake Taylor Jacks,Schwartzmouth Americans,13,4,15.5,17.5,2024,Obsidian League,New Brian Oasis Field #1
Lake Taylor Jacks,East Matthewburgh Bobcats,13,5,15.5,17.5,2024,Obsidian League,North Christine Complex Field #1
Lake Taylor Jacks,Theodorehaven Sox,13,6,18.5,20.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Jacobchester Hornets,Port Terriville Bears,13,1,11.5,13.5,2024,Obsidian League,Heatherstad Plaza Field #1
Jacobchester Hornets,Port Jamesstad Pirates,13,1,9.0,11.0,2024,Obsidian League,Heatherstad Plaza Field #1
Jacobchester Hornets,Charlesfurt Bulls,13,1,13.5,15.5,2024,Obsidian League,Heatherstad Plaza Field #1
Jacobchester Hornets,Millerburgh Sox,14,6,10.0,12.0,2024,Obsidian League,Wesleybury Place Field #1
Jacobchester Hornets,West Charles Pirates,13,5,16.5,18.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Jacobchester Hornets,Kingberg Eagles,14,3,5.5,7.5,2024,Obsidian League,New Brian Oasis Field #3
Jacobchester Hornets,Singhton Celtics,14,1,11.0,13.0,2024,Obsidian League,Heatherstad Plaza Field #1
Jacobchester Hornets,South Charles Westerners,14,1,13.0,15.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Jacobchester Hornets,Robbinsland Sox,14,3,7.5,9.5,2024,Obsidian League,Heatherstad Plaza Field #1
Jacobchester Hornets,New Ginaborough Westerners,14,2,13.0,15.0,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Jacobchester Hornets,Audreybury Eagles,13,6,10.0,12.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Jacobchester Hornets,New Jerryberg Eagles,14,7,5.0,7.0,2024,Obsidian League,North Christine Complex Field #2
Jacobchester Hornets,North Rita Jacks,15,2,13.0,15.0,2024,Obsidian League,Lake Dawn Hub Field #1
Jacobchester Hornets,Michaelberg Mavericks,13,6,16.5,18.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Jacobchester Hornets,East Michael Americans,14,3,9.5,11.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Jacobchester Hornets,Crystalshire Rappers,14,2,15.0,17.0,2024,Obsidian League,New Brian Oasis Field #1
Jacobchester Hornets,New Meghanborough Celtics,14,3,11.5,13.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Jacobchester Hornets,North Heathershire Bobcats,15,3,9.0,11.0,2024,Obsidian League,Wesleybury Place Field #1
Jacobchester Hornets,Schwartzmouth Americans,14,3,3.5,5.5,2024,Obsidian League,New Brian Oasis Field #3
Jacobchester Hornets,East Matthewburgh Bobcats,14,5,12.5,14.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Jacobchester Hornets,Theodorehaven Sox,13,5,14.0,16.0,2024,Obsidian League,North Christine Complex Field #2
Port Terriville Bears,Port Jamesstad Pirates,13,1,13.5,15.5,2024,Obsidian League,New Brian Oasis Field #1
Port Terriville Bears,Charlesfurt Bulls,13,2,3.5,5.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Terriville Bears,Millerburgh Sox,13,2,10.5,12.5,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Terriville Bears,West Charles Pirates,14,1,12.5,14.5,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Terriville Bears,Kingberg Eagles,13,6,4.5,6.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Terriville Bears,Singhton Celtics,13,2,5.5,7.5,2024,Obsidian League,Heatherstad Plaza Field #1
Port Terriville Bears,South Charles Westerners,13,6,2.5,4.5,2024,Obsidian League,Wesleybury Place Field #2
Port Terriville Bears,Robbinsland Sox,13,2,12.5,14.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Terriville Bears,New Ginaborough Westerners,13,6,7.0,9.0,2024,Obsidian League,Heatherstad Plaza Field #1
Port Terriville Bears,Audreybury Eagles,13,7,6.5,8.5,2024,Obsidian League,North Christine Complex Field #3
Port Terriville Bears,New Jerryberg Eagles,13,6,9.0,11.0,2024,Obsidian League,Heatherstad Plaza Field #1
Port Terriville Bears,North Rita Jacks,13,6,11.0,13.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Terriville Bears,Michaelberg Mavericks,14,2,6.5,8.5,2024,Obsidian League,Lake Jennifermouth Dome Field #2
Port Terriville Bears,East Michael Americans,13,7,13.0,15.0,2024,Obsidian League,West Cliffordborough Complex Field #1
Port Terriville Bears,Crystalshire Rappers,14,2,10.0,12.0,2024,Obsidian League,West Anthonyhaven Facility Field #1
Port Terriville Bears,New Meghanborough Celtics,14,2,2.5,4.5,2024,Obsidian League,Lake Jennifermouth Dome Field #1
Port Terriville Bears,North Heathershire Bobcats,14,4,8.5,10.5,2024,Obsidian League,Lake Dawn Hub Field #1
Port Terriville Bears,Schwartzmouth Americans,13,7,1.5,3.5,2024,Obsidian League,New Brian Oasis Field #1
Port Terriville Bears,East Matthewburgh Bobcats,14,6,6.0,8.0,2024,Obsidian League,Wesleybury Place Field #2
Port Terriville Bears,Theodorehaven Sox,14,5,8.0,10.0,2024,Obsidian League,Wesleybury Place Field #2
