team1Name,team2Name,week,day,start,end,season,league,location
Mcconnellbury Hawks,Wilsonchester Westerners,15,1,12.5,14.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mcconnellbury Hawks,Kevintown Bears,15,1,14.5,16.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mcconnellbury Hawks,Andrewbury Bulls,15,1,17.5,19.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mcconnellbury Hawks,West Pamelaton Wildcats,17,1,12.5,14.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Mcconnellbury Hawks,East Julia Bucaneers,16,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Mcconnellbury Hawks,East Heather Mavericks,14,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,Mariastad Bears,13,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #1
South Amanda Hornets,Port Dannystad Pirates,14,1,5.0,7.0,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,Porterchester Hornets,13,1,7.5,9.5,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,Ashleyborough Robbers,14,1,7.0,9.0,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,Jessicaville Mavericks,15,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #1
South Amanda Hornets,New Jeffrey Pirates,16,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,West Jonathanburgh Dolphins,14,4,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,North Cynthiabury Chargers,15,1,5.5,7.5,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,Jacksonborough Sox,17,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,East Jaimeville Eagles,15,1,7.5,9.5,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,New Richard Hornets,17,4,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,Serranoland Pirates,16,1,7.5,9.5,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,North Antonio Bobcats,15,4,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,North Stacymouth Hornets,18,1,6.5,8.5,2024,Obsidian League,Johnsonmouth Hub Field #2
South Amanda Hornets,Wilsonchester Westerners,18,1,8.5,10.5,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,West Pamelaton Wildcats,18,4,9.0,11.0,2024,Obsidian League,Johnsonmouth Hub Field #3
South Amanda Hornets,East Julia Bucaneers,19,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Mariastad Bears,Port Dannystad Pirates,15,1,5.0,7.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,Porterchester Hornets,13,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,Port Donald Hawks,13,5,11.0,13.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,Jessicaville Mavericks,13,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,New Franciscoport Pirates,14,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,New Jeffrey Pirates,14,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,Whiteberg Pirates,20,5,11.0,13.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,North Cynthiabury Chargers,14,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,Jacksonborough Sox,16,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,East Jaimeville Eagles,19,1,4.5,6.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,Torresbury Bears,21,5,11.0,13.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Mariastad Bears,New Richard Hornets,15,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,North Stacymouth Hornets,20,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Mariastad Bears,Wilsonchester Westerners,15,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,Kevintown Bears,22,5,11.0,13.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Mariastad Bears,Andrewbury Bulls,20,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Mariastad Bears,West Pamelaton Wildcats,16,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,East Julia Bucaneers,17,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Mariastad Bears,East Heather Mavericks,21,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,Porterchester Hornets,13,1,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,Ashleyborough Robbers,13,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,Johnsonburgh Vikings,15,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Port Donald Hawks,13,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Jessicaville Mavericks,13,1,5.0,7.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,New Franciscoport Pirates,14,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Suttonfort Chargers,14,5,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,New Jeffrey Pirates,18,1,6.5,8.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,West Jonathanburgh Dolphins,13,4,7.5,9.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Whiteberg Pirates,13,1,12.0,14.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,North Cynthiabury Chargers,14,1,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Jacksonborough Sox,19,1,5.5,7.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,East Jaimeville Eagles,14,1,7.0,9.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Torresbury Bears,20,5,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,Serranoland Pirates,15,1,7.0,9.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,North Stacymouth Hornets,15,1,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Wilsonchester Westerners,14,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Kevintown Bears,15,5,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Dannystad Pirates,Andrewbury Bulls,21,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Port Dannystad Pirates,West Pamelaton Wildcats,16,1,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,East Julia Bucaneers,19,1,7.5,9.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Dannystad Pirates,East Heather Mavericks,15,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Ashleyborough Robbers,18,1,10.5,12.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Johnsonburgh Vikings,21,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Port Donald Hawks,14,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,Jessicaville Mavericks,13,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,New Franciscoport Pirates,15,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,North David Dolphins,14,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,Suttonfort Chargers,14,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,New Jeffrey Pirates,19,1,6.5,8.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,West Jonathanburgh Dolphins,14,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,Whiteberg Pirates,15,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,North Cynthiabury Chargers,15,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Jacksonborough Sox,18,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,East Jaimeville Eagles,17,1,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Torresbury Bears,15,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,New Richard Hornets,17,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Serranoland Pirates,15,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Porterchester Hornets,North Antonio Bobcats,18,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,North Stacymouth Hornets,18,1,12.5,14.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Porterchester Hornets,Wilsonchester Westerners,19,1,8.5,10.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Kevintown Bears,19,5,15.0,17.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,Andrewbury Bulls,21,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,West Pamelaton Wildcats,19,1,10.5,12.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Porterchester Hornets,East Julia Bucaneers,18,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Porterchester Hornets,East Heather Mavericks,20,5,13.0,15.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Ashleyborough Robbers,Johnsonburgh Vikings,22,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,Jessicaville Mavericks,13,1,7.0,9.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Ashleyborough Robbers,New Jeffrey Pirates,20,1,6.0,8.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Ashleyborough Robbers,North Cynthiabury Chargers,13,1,9.0,11.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Ashleyborough Robbers,Jacksonborough Sox,21,1,6.0,8.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,East Jaimeville Eagles,19,1,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Ashleyborough Robbers,Serranoland Pirates,20,1,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,North Stacymouth Hornets,20,1,10.0,12.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,Wilsonchester Westerners,21,1,8.0,10.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,West Pamelaton Wildcats,21,1,10.0,12.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Ashleyborough Robbers,East Julia Bucaneers,22,1,6.0,8.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Port Donald Hawks,Jessicaville Mavericks,13,1,18.5,20.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,New Franciscoport Pirates,13,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,North David Dolphins,15,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,Suttonfort Chargers,13,5,13.0,15.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,West Jonathanburgh Dolphins,16,1,16.0,18.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,Whiteberg Pirates,14,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,North Cynthiabury Chargers,15,1,16.0,18.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,Jacksonborough Sox,19,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,East Jaimeville Eagles,20,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,Torresbury Bears,20,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,New Richard Hornets,16,1,19.0,21.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Port Donald Hawks,Serranoland Pirates,14,1,19.5,21.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,North Antonio Bobcats,18,1,18.0,20.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,North Stacymouth Hornets,15,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,Wilsonchester Westerners,17,1,18.5,20.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Port Donald Hawks,Kevintown Bears,15,1,19.5,21.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,Andrewbury Bulls,19,1,17.5,19.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,West Pamelaton Wildcats,18,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Port Donald Hawks,East Julia Bucaneers,19,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Port Donald Hawks,East Heather Mavericks,20,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Jessicaville Mavericks,New Franciscoport Pirates,21,5,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,North David Dolphins,19,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,Suttonfort Chargers,21,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,New Jeffrey Pirates,14,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,West Jonathanburgh Dolphins,18,1,16.0,18.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,Whiteberg Pirates,18,1,12.5,14.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,North Cynthiabury Chargers,13,1,14.0,16.0,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,Jacksonborough Sox,20,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,East Jaimeville Eagles,19,1,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,Torresbury Bears,22,5,9.5,11.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Jessicaville Mavericks,New Richard Hornets,18,1,19.0,21.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Jessicaville Mavericks,Serranoland Pirates,19,1,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,North Antonio Bobcats,16,1,19.5,21.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,North Stacymouth Hornets,19,1,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,Wilsonchester Westerners,14,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,Kevintown Bears,19,1,18.5,20.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Jessicaville Mavericks,Andrewbury Bulls,21,1,17.5,19.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Jessicaville Mavericks,West Pamelaton Wildcats,15,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,East Julia Bucaneers,16,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Jessicaville Mavericks,East Heather Mavericks,20,1,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #1
New Franciscoport Pirates,Suttonfort Chargers,13,7,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,West Jonathanburgh Dolphins,20,5,15.0,17.0,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,Whiteberg Pirates,19,7,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,North Cynthiabury Chargers,21,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,Jacksonborough Sox,20,7,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,East Jaimeville Eagles,22,5,11.5,13.5,2024,Obsidian League,Johnsonmouth Hub Field #3
New Franciscoport Pirates,Torresbury Bears,21,7,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #1
New Franciscoport Pirates,New Richard Hornets,22,2,16.5,18.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Franciscoport Pirates,North Antonio Bobcats,22,7,2.5,4.5,2024,Obsidian League,Johnsonmouth Hub Field #1
New Franciscoport Pirates,North Stacymouth Hornets,22,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #2
North David Dolphins,West Jonathanburgh Dolphins,13,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #2
North David Dolphins,Whiteberg Pirates,13,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #3
North David Dolphins,New Richard Hornets,20,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
North David Dolphins,Serranoland Pirates,21,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #1
North David Dolphins,North Antonio Bobcats,21,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #1
North David Dolphins,East Julia Bucaneers,22,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #1
Suttonfort Chargers,West Jonathanburgh Dolphins,22,5,13.5,15.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Suttonfort Chargers,Whiteberg Pirates,21,7,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Suttonfort Chargers,North Cynthiabury Chargers,20,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #2
Suttonfort Chargers,Jacksonborough Sox,22,7,1.0,3.0,2024,Obsidian League,Johnsonmouth Hub Field #2
Suttonfort Chargers,East Jaimeville Eagles,21,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Suttonfort Chargers,Torresbury Bears,16,7,0.5,2.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Suttonfort Chargers,North Stacymouth Hornets,15,7,0.5,2.5,2024,Obsidian League,Johnsonmouth Hub Field #1
Suttonfort Chargers,Kevintown Bears,17,7,0.5,2.5,2024,Obsidian League,Johnsonmouth Hub Field #3
Suttonfort Chargers,East Heather Mavericks,22,5,15.5,17.5,2024,Obsidian League,Johnsonmouth Hub Field #1
New Jeffrey Pirates,North Cynthiabury Chargers,13,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #3
New Jeffrey Pirates,Jacksonborough Sox,15,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Jeffrey Pirates,East Jaimeville Eagles,21,1,4.5,6.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Jeffrey Pirates,Serranoland Pirates,21,1,6.5,8.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Jeffrey Pirates,North Stacymouth Hornets,22,1,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #1
New Jeffrey Pirates,Wilsonchester Westerners,13,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Jeffrey Pirates,West Pamelaton Wildcats,17,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #2
New Jeffrey Pirates,East Julia Bucaneers,15,1,1.5,3.5,2024,Obsidian League,Johnsonmouth Hub Field #3
West Jonathanburgh Dolphins,Whiteberg Pirates,20,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #3
West Jonathanburgh Dolphins,North Cynthiabury Chargers,20,1,16.0,18.0,2024,Obsidian League,Johnsonmouth Hub Field #2
West Jonathanburgh Dolphins,New Richard Hornets,21,3,3.5,5.5,2024,Obsidian League,Johnsonmouth Hub Field #2
West Jonathanburgh Dolphins,Serranoland Pirates,20,3,4.0,6.0,2024,Obsidian League,Johnsonmouth Hub Field #3
West Jonathanburgh Dolphins,North Antonio Bobcats,22,3,2.0,4.0,2024,Obsidian League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Port Michelle Rappers,18,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Karenburgh Chiefs,18,1,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,North Nicholas Warriors,19,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,Henryfort Jacks,23,5,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Judymouth Bulls,19,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,West Teresaport Bears,20,1,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,West Amanda Mavericks,23,5,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Cherylburgh Celtics,19,1,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,West Susan Eagles,20,1,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,New Markborough Bobcats,21,1,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,South Jonathan Eagles,20,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Jenningsland Eagles,21,1,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,Port Juliemouth Sabres,20,1,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,North Donnafort Grizzlies,20,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Scottton Celtics,20,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Jonesfurt Pirates,22,1,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,East Gregoryburgh Westerners,21,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,North Josephmouth Robbers,24,5,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Rebeccafurt Sox,24,5,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Karenchester Bears,21,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,North Alexanderview Jacks,21,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Brandonborough Sox,21,1,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,North Kevinmouth Bobcats,22,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Perezside Bucaneers,22,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Port David Dolphins,23,1,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,North Wandaberg Chargers,25,5,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,North Wendy Americans,22,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Benjaminland Chiefs,23,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,New Leonard Sabres,22,1,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Andresburgh Dolphins,22,1,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Mandyview Bucaneers,23,1,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,East Brianberg Wildcats,23,1,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Jeanettechester Hornets,23,1,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Wardborough Celtics,23,1,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Patrickberg Rappers,24,1,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Port Karenmouth Americans,24,1,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,West Kelly Hawks,24,1,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,East Shelby Raptors,24,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Jakemouth Pirates,24,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Kevinshire Raptors,24,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Michelle Rappers,Karenburgh Chiefs,13,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,North Nicholas Warriors,19,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,Henryfort Jacks,21,7,2.0,4.0,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,Judymouth Bulls,20,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,West Teresaport Bears,22,1,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,West Amanda Mavericks,23,4,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Michelle Rappers,Cherylburgh Celtics,20,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,West Susan Eagles,20,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,New Markborough Bobcats,22,1,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,South Jonathan Eagles,14,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Michelle Rappers,Jenningsland Eagles,18,1,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #2
Port Michelle Rappers,Port Juliemouth Sabres,21,5,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #2
Port Michelle Rappers,North Donnafort Grizzlies,21,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Michelle Rappers,Davidton Americans,22,7,2.0,4.0,2024,Diamond League,Johnsonmouth Hub Field #3
