team1Name,team2Name,week,day,start,end,season,league,location
South Melissafort Raptors,East Stephanie Chargers,16,6,6.0,8.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Galvanberg Raptors,16,5,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Cruzhaven Chargers,16,5,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,West Jonathan Jacks,16,2,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,East Jenniferland Chargers,16,5,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Brianport Raptors,16,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,West Martin Commandos,16,2,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,West Amyhaven Jacks,16,6,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Jenniferbury Mavericks,17,1,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,South Sherryview Celtics,16,6,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,West Marcshire Vikings,17,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Rodriguezburgh Dolphins,17,2,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Fosterborough Wildcats,17,1,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,South Stacey Warriors,17,1,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Melissafort Raptors,Jennifertown Mavericks,17,2,9.5,11.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Christianfurt Bobcats,13,6,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Jacob Americans,13,6,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Penamouth Robbers,13,6,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Timothyborough Mavericks,14,7,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Jamestown Mavericks,15,7,9.5,11.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Aprilton Bears,15,1,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Jenniferport Bears,16,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,South Kylehaven Commandos,12,1,0.5,2.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,North Lori Westerners,15,1,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Susan Bulls,16,4,10.5,12.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,New Jeanette Bobcats,17,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,North Tammyville Bulls,16,6,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Toddbury Hawks,15,7,7.5,9.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Stephanie Chargers,15,6,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Galvanberg Raptors,16,1,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Cruzhaven Chargers,16,7,7.5,9.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,West Jonathan Jacks,15,7,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,East Jenniferland Chargers,16,7,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Brianport Raptors,14,6,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,West Martin Commandos,16,4,12.5,14.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,West Amyhaven Jacks,15,7,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Jenniferbury Mavericks,14,1,1.0,3.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,South Sherryview Celtics,14,6,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,West Marcshire Vikings,18,1,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Rodriguezburgh Dolphins,12,6,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Fosterborough Wildcats,15,6,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,South Stacey Warriors,16,7,9.5,11.5,2024,Obsidian League,South Kimberly Plaza Field #1
Port Andrea Rappers,Jennifertown Mavericks,16,6,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Jacob Americans,15,3,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Penamouth Robbers,16,7,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Timothyborough Mavericks,17,5,6.0,8.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Jamestown Mavericks,15,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Aprilton Bears,14,4,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Jenniferport Bears,18,5,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,South Kylehaven Commandos,16,3,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,North Lori Westerners,18,1,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Susan Bulls,15,5,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,New Jeanette Bobcats,15,4,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,North Tammyville Bulls,16,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Toddbury Hawks,16,3,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Stephanie Chargers,17,3,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Galvanberg Raptors,17,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Cruzhaven Chargers,17,7,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,West Jonathan Jacks,17,3,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,East Jenniferland Chargers,16,5,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Brianport Raptors,16,4,1.0,3.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,West Martin Commandos,17,5,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,West Amyhaven Jacks,16,4,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Jenniferbury Mavericks,19,1,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,South Sherryview Celtics,17,7,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,West Marcshire Vikings,18,5,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Rodriguezburgh Dolphins,14,6,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Fosterborough Wildcats,17,4,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,South Stacey Warriors,18,7,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Christianfurt Bobcats,Jennifertown Mavericks,18,3,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Penamouth Robbers,14,7,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Timothyborough Mavericks,14,7,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Jamestown Mavericks,12,5,21.5,23.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,East Aprilton Bears,12,3,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Jenniferport Bears,14,2,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,South Kylehaven Commandos,13,3,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,North Lori Westerners,17,4,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,East Susan Bulls,14,3,19.0,21.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,New Jeanette Bobcats,15,3,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,North Tammyville Bulls,16,3,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,East Toddbury Hawks,15,7,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,East Stephanie Chargers,15,1,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Galvanberg Raptors,17,3,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Cruzhaven Chargers,16,1,19.0,21.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,West Jonathan Jacks,18,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,East Jenniferland Chargers,19,7,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Brianport Raptors,15,7,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,West Martin Commandos,18,4,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,West Amyhaven Jacks,17,7,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Jenniferbury Mavericks,16,3,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,South Sherryview Celtics,16,6,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,West Marcshire Vikings,16,7,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Rodriguezburgh Dolphins,15,6,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Fosterborough Wildcats,16,3,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,South Stacey Warriors,16,7,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Jacob Americans,Jennifertown Mavericks,17,6,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Timothyborough Mavericks,13,7,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Jamestown Mavericks,14,7,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,East Aprilton Bears,17,4,10.0,12.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Jenniferport Bears,17,4,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,South Kylehaven Commandos,17,5,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,North Lori Westerners,15,7,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,East Susan Bulls,18,4,10.5,12.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,New Jeanette Bobcats,17,7,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,North Tammyville Bulls,18,5,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,East Toddbury Hawks,16,7,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,East Stephanie Chargers,18,6,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Galvanberg Raptors,20,7,7.5,9.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Cruzhaven Chargers,19,5,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,West Jonathan Jacks,19,4,9.5,11.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,East Jenniferland Chargers,19,4,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Brianport Raptors,17,6,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,West Martin Commandos,17,7,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,West Amyhaven Jacks,18,7,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Jenniferbury Mavericks,18,6,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,South Sherryview Celtics,18,4,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,West Marcshire Vikings,18,7,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Rodriguezburgh Dolphins,18,6,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Fosterborough Wildcats,18,7,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,South Stacey Warriors,18,7,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Penamouth Robbers,Jennifertown Mavericks,19,4,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Jamestown Mavericks,13,4,6.0,8.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,East Aprilton Bears,14,4,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Jenniferport Bears,13,6,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,South Kylehaven Commandos,17,2,11.5,13.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,North Lori Westerners,14,4,5.5,7.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,East Susan Bulls,17,5,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,New Jeanette Bobcats,15,4,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,North Tammyville Bulls,17,2,16.5,18.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,East Toddbury Hawks,17,6,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,East Stephanie Chargers,15,4,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Galvanberg Raptors,14,6,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Cruzhaven Chargers,15,6,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,West Jonathan Jacks,18,1,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,East Jenniferland Chargers,16,4,5.0,7.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Brianport Raptors,17,2,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,West Martin Commandos,18,2,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,West Amyhaven Jacks,17,4,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Jenniferbury Mavericks,18,1,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,South Sherryview Celtics,16,6,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,West Marcshire Vikings,18,5,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Rodriguezburgh Dolphins,17,6,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Fosterborough Wildcats,17,4,5.5,7.5,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,South Stacey Warriors,18,2,10.0,12.0,2024,Obsidian League,South Kimberly Plaza Field #1
Timothyborough Mavericks,Jennifertown Mavericks,18,5,8.5,10.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,East Aprilton Bears,16,4,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Jenniferport Bears,18,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,South Kylehaven Commandos,12,7,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,North Lori Westerners,13,7,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,East Susan Bulls,17,5,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,New Jeanette Bobcats,17,5,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,North Tammyville Bulls,13,5,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,East Toddbury Hawks,14,7,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,East Stephanie Chargers,17,6,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Galvanberg Raptors,15,5,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Cruzhaven Chargers,17,5,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,West Jonathan Jacks,17,6,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,East Jenniferland Chargers,17,5,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Brianport Raptors,18,4,6.0,8.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,West Martin Commandos,15,7,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,West Amyhaven Jacks,16,5,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Jenniferbury Mavericks,18,5,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,South Sherryview Celtics,16,7,19.5,21.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,West Marcshire Vikings,18,5,16.0,18.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Rodriguezburgh Dolphins,14,5,21.0,23.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Fosterborough Wildcats,18,3,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,South Stacey Warriors,18,1,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jamestown Mavericks,Jennifertown Mavericks,14,4,21.0,23.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Jenniferport Bears,18,6,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,South Kylehaven Commandos,14,3,21.0,23.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,North Lori Westerners,17,1,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,East Susan Bulls,17,3,15.0,17.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,New Jeanette Bobcats,17,3,19.0,21.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,North Tammyville Bulls,18,2,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,East Toddbury Hawks,17,4,18.5,20.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,East Stephanie Chargers,18,4,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Galvanberg Raptors,17,1,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Cruzhaven Chargers,17,6,5.0,7.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,West Jonathan Jacks,18,2,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,East Jenniferland Chargers,18,6,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Brianport Raptors,18,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,West Martin Commandos,19,1,6.0,8.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,West Amyhaven Jacks,18,4,1.5,3.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Jenniferbury Mavericks,18,1,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,South Sherryview Celtics,18,1,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,West Marcshire Vikings,18,3,19.0,21.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Rodriguezburgh Dolphins,19,1,4.0,6.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Fosterborough Wildcats,18,3,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,South Stacey Warriors,19,2,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
East Aprilton Bears,Jennifertown Mavericks,18,4,17.5,19.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,South Kylehaven Commandos,16,2,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,North Lori Westerners,18,6,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,East Susan Bulls,19,5,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,New Jeanette Bobcats,20,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,North Tammyville Bulls,20,4,10.0,12.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,East Toddbury Hawks,20,4,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,East Stephanie Chargers,21,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Galvanberg Raptors,19,6,2.5,4.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Cruzhaven Chargers,19,6,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,West Jonathan Jacks,21,4,10.0,12.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,East Jenniferland Chargers,20,5,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Brianport Raptors,17,2,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,West Martin Commandos,20,4,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,West Amyhaven Jacks,22,4,8.0,10.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,South Sherryview Celtics,20,6,2.0,4.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,West Marcshire Vikings,21,5,4.5,6.5,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Rodriguezburgh Dolphins,18,2,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Fosterborough Wildcats,21,4,12.0,14.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,South Stacey Warriors,19,2,18.0,20.0,2024,Obsidian League,South Kimberly Plaza Field #1
Jenniferport Bears,Jennifertown Mavericks,21,4,14.0,16.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,North Lori Westerners,17,7,20.5,22.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,East Susan Bulls,19,3,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,New Jeanette Bobcats,18,3,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,North Tammyville Bulls,19,2,13.5,15.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,East Toddbury Hawks,18,2,5.5,7.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,East Stephanie Chargers,18,2,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Galvanberg Raptors,19,2,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Cruzhaven Chargers,19,3,3.0,5.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,West Jonathan Jacks,19,2,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,East Jenniferland Chargers,19,2,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Brianport Raptors,18,2,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,West Martin Commandos,18,7,20.0,22.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,West Amyhaven Jacks,19,3,13.0,15.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Jenniferbury Mavericks,19,1,1.0,3.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,South Sherryview Celtics,19,3,7.0,9.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,West Marcshire Vikings,19,3,17.0,19.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Rodriguezburgh Dolphins,19,2,15.5,17.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Fosterborough Wildcats,19,3,9.0,11.0,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,South Stacey Warriors,20,2,3.5,5.5,2024,Obsidian League,South Kimberly Plaza Field #1
South Kylehaven Commandos,Jennifertown Mavericks,19,6,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,East Susan Bulls,18,6,8.5,10.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,New Jeanette Bobcats,18,3,1.0,3.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,North Tammyville Bulls,19,5,14.5,16.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,East Toddbury Hawks,18,6,10.5,12.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,East Stephanie Chargers,19,1,11.0,13.0,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Galvanberg Raptors,19,6,6.5,8.5,2024,Obsidian League,South Kimberly Plaza Field #1
North Lori Westerners,Cruzhaven Chargers,14,6,0.5,2.5,2024,Obsidian League,South Kimberly Plaza Field #1
